quote_date,item_id,p_mean,p_75,p_median,p_25,p_sd,date,dateStata,dateISO,obs,year,month,quarter,itemName
201411,212016,2.223239,2.59,2.48,2,0.5999983,322,01/11/2014,01/11/2014,111793,2014,11,4,orange juice
201412,212717,1.898839,1.995,1.95,1.75,0.3043091,323,01/12/2014,01/12/2014,111959,2014,12,4,apples
201412,212709,0.3654878,0.45,0.34,0.3,0.1135996,323,01/12/2014,01/12/2014,111959,2014,12,4,oranges
201412,212016,2.236993,2.59,2.48,2,0.581839,323,01/12/2014,01/12/2014,111959,2014,12,4,orange juice
201412,212515,2.260769,2.35,2,1.59,0.9957613,323,01/12/2014,01/12/2014,111959,2014,12,4,Tomatoes
201412,310113,3.3775,3.8,3.45,3.075,0.6641579,323,01/12/2014,01/12/2014,111959,2014,12,4,apple cider
201412,212917,1.217404,1.3,1.25,1.1,0.3401903,323,01/12/2014,01/12/2014,111959,2014,12,4,Ketchup
201501,212717,1.941875,2.18,1.95,1.875,0.3048723,324,01/01/2015,01/01/2015,112492,2015,1,1,apples
201501,212515,2.344188,2.43,2,1.79,1.12262,324,01/01/2015,01/01/2015,112492,2015,1,1,Tomatoes
201501,212016,2.132083,2.59,2.48,1.5,0.6328489,324,01/01/2015,01/01/2015,112492,2015,1,1,orange juice
201501,310113,3.37919,3.8,3.45,3.05,0.6807598,324,01/01/2015,01/01/2015,112492,2015,1,1,apple cider
201501,212709,0.381748,0.5,0.365,0.3,0.1215738,324,01/01/2015,01/01/2015,112492,2015,1,1,oranges
201501,212917,1.2725,1.3,1.25,1,0.4294086,324,01/01/2015,01/01/2015,112492,2015,1,1,Ketchup
201502,212717,1.931396,2.18,1.95,1.87,0.323165,325,01/02/2015,01/02/2015,110362,2015,2,1,apples
201502,212709,0.381625,0.5,0.34,0.3,0.1185665,325,01/02/2015,01/02/2015,110362,2015,2,1,oranges
201502,212917,1.227295,1.3,1.25,1,0.4336338,325,01/02/2015,01/02/2015,110362,2015,2,1,Ketchup
201502,212016,2.175775,2.59,2.48,1.5,0.621869,325,01/02/2015,01/02/2015,110362,2015,2,1,orange juice
201502,212515,2.42206,2.6,2,1.99,1.104923,325,01/02/2015,01/02/2015,110362,2015,2,1,Tomatoes
201502,310113,3.406588,3.85,3.5,3.1,0.6933693,325,01/02/2015,01/02/2015,110362,2015,2,1,apple cider
201503,212515,2.428153,2.5,2,1.98,1.129293,326,01/03/2015,01/03/2015,113759,2015,3,1,Tomatoes
201503,212016,2.231958,2.59,2.48,2,0.6325004,326,01/03/2015,01/03/2015,113759,2015,3,1,orange juice
201503,212917,1.194223,1.3,1.25,1,0.4274931,326,01/03/2015,01/03/2015,113759,2015,3,1,Ketchup
201503,212717,1.926062,2.18,1.95,1.87,0.3390509,326,01/03/2015,01/03/2015,113759,2015,3,1,apples
201503,212709,0.3858333,0.5,0.355,0.3,0.1217391,326,01/03/2015,01/03/2015,113759,2015,3,1,oranges
201503,310113,3.407201,3.85,3.47,3.05,0.696398,326,01/03/2015,01/03/2015,113759,2015,3,1,apple cider
201504,212917,1.192212,1.3,1.25,1,0.3778407,327,01/04/2015,01/04/2015,115935,2015,4,2,Ketchup
201504,212515,2.431976,2.65,2,1.96,1.135744,327,01/04/2015,01/04/2015,115935,2015,4,2,Tomatoes
201504,212016,2.23331,2.59,2.48,2,0.6213908,327,01/04/2015,01/04/2015,115935,2015,4,2,orange juice
201504,212709,0.3830502,0.5,0.35,0.3,0.1182969,327,01/04/2015,01/04/2015,115935,2015,4,2,oranges
201504,310113,3.387284,3.85,3.45,3,0.7131463,327,01/04/2015,01/04/2015,115935,2015,4,2,apple cider
201504,212717,1.925434,2.1,1.95,1.88,0.2988052,327,01/04/2015,01/04/2015,115935,2015,4,2,apples
201505,212709,0.3790833,0.5,0.34,0.3,0.1253514,328,01/05/2015,01/05/2015,116093,2015,5,2,oranges
201505,212016,2.225479,2.59,2.48,2,0.6169782,328,01/05/2015,01/05/2015,116093,2015,5,2,orange juice
201505,310113,3.390403,3.85,3.45,3,0.709848,328,01/05/2015,01/05/2015,116093,2015,5,2,apple cider
201505,212515,2.381757,2.65,2,1.98,0.9373977,328,01/05/2015,01/05/2015,116093,2015,5,2,Tomatoes
201505,212917,1.290966,1.3,1.25,1,0.4920001,328,01/05/2015,01/05/2015,116093,2015,5,2,Ketchup
201505,212717,1.947713,2.18,1.98,1.88,0.3388782,328,01/05/2015,01/05/2015,116093,2015,5,2,apples
201506,212709,0.376888,0.5,0.34,0.3,0.1313673,329,01/06/2015,01/06/2015,116584,2015,6,2,oranges
201506,212917,1.298439,1.3,1.25,1,0.4813569,329,01/06/2015,01/06/2015,116584,2015,6,2,Ketchup
201506,212515,2.373862,2.65,2,1.74,1.110692,329,01/06/2015,01/06/2015,116584,2015,6,2,Tomatoes
201506,212717,1.937051,2.18,1.98,1.8,0.3474092,329,01/06/2015,01/06/2015,116584,2015,6,2,apples
201506,212016,2.23637,2.59,2.48,2,0.6128823,329,01/06/2015,01/06/2015,116584,2015,6,2,orange juice
201506,310113,3.385362,3.85,3.45,2.99,0.7234248,329,01/06/2015,01/06/2015,116584,2015,6,2,apple cider
201507,212016,2.217482,2.59,2.48,2,0.6475954,330,01/07/2015,01/07/2015,114886,2015,7,3,orange juice
201507,212917,1.224208,1.3,1.25,1,0.3241954,330,01/07/2015,01/07/2015,114886,2015,7,3,Ketchup
201507,310113,3.38268,3.85,3.45,2.99,0.7282517,330,01/07/2015,01/07/2015,114886,2015,7,3,apple cider
201507,212709,0.3744856,0.49,0.34,0.3,0.1219845,330,01/07/2015,01/07/2015,114886,2015,7,3,oranges
201507,212515,2.260515,2.42,1.99,1.95,0.9489616,330,01/07/2015,01/07/2015,114886,2015,7,3,Tomatoes
201507,212717,1.972018,2,1.99,1.94,0.338181,330,01/07/2015,01/07/2015,114886,2015,7,3,apples
201508,212515,2.248866,2.25,1.99,1.76,1.085016,331,01/08/2015,01/08/2015,115736,2015,8,3,Tomatoes
201508,310113,3.376084,3.85,3.45,2.9,0.7338858,331,01/08/2015,01/08/2015,115736,2015,8,3,apple cider
201508,212709,0.3855777,0.49,0.35,0.3,0.1241321,331,01/08/2015,01/08/2015,115736,2015,8,3,oranges
201508,212016,2.225899,2.59,2.48,2,0.6481398,331,01/08/2015,01/08/2015,115736,2015,8,3,orange juice
201508,212917,1.262918,1.3,1.25,1,0.4650056,331,01/08/2015,01/08/2015,115736,2015,8,3,Ketchup
201508,212717,1.994579,2,1.99,1.94,0.3373656,331,01/08/2015,01/08/2015,115736,2015,8,3,apples
201509,212709,0.3837549,0.49,0.35,0.3,0.1251148,332,01/09/2015,01/09/2015,115298,2015,9,3,oranges
201509,212016,2.216197,2.59,2.48,2,0.6463742,332,01/09/2015,01/09/2015,115298,2015,9,3,orange juice
201509,212917,1.218035,1.3,1.25,0.99,0.4749525,332,01/09/2015,01/09/2015,115298,2015,9,3,Ketchup
201509,310113,3.366808,3.85,3.45,2.89,0.7351168,332,01/09/2015,01/09/2015,115298,2015,9,3,apple cider
201509,212717,2.003707,2,1.99,1.95,0.3200872,332,01/09/2015,01/09/2015,115298,2015,9,3,apples
201509,212515,2.414137,2.65,2,1.96,1.098549,332,01/09/2015,01/09/2015,115298,2015,9,3,Tomatoes
201510,212016,2.219433,2.59,2.48,2,0.640591,333,01/10/2015,01/10/2015,114195,2015,10,4,orange juice
201510,310113,3.368089,3.85,3.45,2.85,0.7333777,333,01/10/2015,01/10/2015,114195,2015,10,4,apple cider
201510,212917,1.227316,1.3,1.25,1,0.4400382,333,01/10/2015,01/10/2015,114195,2015,10,4,Ketchup
201510,212515,2.44996,2.65,2,1.99,0.995198,333,01/10/2015,01/10/2015,114195,2015,10,4,Tomatoes
201510,212709,0.3806514,0.49,0.35,0.3,0.1231133,333,01/10/2015,01/10/2015,114195,2015,10,4,oranges
201510,212717,1.937549,2,1.99,1.75,0.3320423,333,01/10/2015,01/10/2015,114195,2015,10,4,apples
201511,310113,3.381453,3.85,3.5,2.89,0.7306284,334,01/11/2015,01/11/2015,114300,2015,11,4,apple cider
201511,212717,1.904286,2,1.98,1.79,0.3134681,334,01/11/2015,01/11/2015,114300,2015,11,4,apples
201511,212016,2.172986,2.59,2.48,2,0.6644321,334,01/11/2015,01/11/2015,114300,2015,11,4,orange juice
201511,212709,0.3830588,0.49,0.35,0.3,0.1242808,334,01/11/2015,01/11/2015,114300,2015,11,4,oranges
201511,212515,2.408782,2.64,2,1.99,1.046931,334,01/11/2015,01/11/2015,114300,2015,11,4,Tomatoes
201511,212917,1.192061,1.3,1.25,1,0.3599702,334,01/11/2015,01/11/2015,114300,2015,11,4,Ketchup
201512,212717,1.922095,2.09,1.955,1.79,0.3185049,335,01/12/2015,01/12/2015,114817,2015,12,4,apples
201512,212709,0.3845833,0.49,0.35,0.3,0.1251547,335,01/12/2015,01/12/2015,114817,2015,12,4,oranges
201512,212917,1.184957,1.3,1.25,1,0.3253224,335,01/12/2015,01/12/2015,114817,2015,12,4,Ketchup
201512,310113,3.388564,3.9,3.5,2.89,0.7195997,335,01/12/2015,01/12/2015,114817,2015,12,4,apple cider
201512,212515,2.408452,2.64,2,1.98,1.033045,335,01/12/2015,01/12/2015,114817,2015,12,4,Tomatoes
201512,212016,2.127877,2.59,2.48,1.5,0.6831592,335,01/12/2015,01/12/2015,114817,2015,12,4,orange juice
201601,310113,3.378618,3.9,3.5,2.8,0.745836,336,01/01/2016,01/01/2016,115217,2016,1,1,apple cider
201601,212917,1.211645,1.3,1.25,1,0.4091698,336,01/01/2016,01/01/2016,115217,2016,1,1,Ketchup
201601,212709,0.3939015,0.49,0.35,0.3,0.1238127,336,01/01/2016,01/01/2016,115217,2016,1,1,oranges
201601,212515,2.430894,2.64,2,1.99,1.031132,336,01/01/2016,01/01/2016,115217,2016,1,1,Tomatoes
201601,212717,1.894387,2.045,1.9,1.79,0.3108788,336,01/01/2016,01/01/2016,115217,2016,1,1,apples
201601,212016,2.050828,2.48,2,2,0.6416823,336,01/01/2016,01/01/2016,115217,2016,1,1,orange juice
201602,212016,1.981655,2.48,2,1.65,0.6258494,337,01/02/2016,01/02/2016,111438,2016,2,1,orange juice
201602,212515,2.374167,2.48,2,1.99,0.9769824,337,01/02/2016,01/02/2016,111438,2016,2,1,Tomatoes
201602,212917,1.243866,1.26,1.25,1,0.3025556,337,01/02/2016,01/02/2016,111438,2016,2,1,Ketchup
201602,212709,0.3958301,0.49,0.39,0.3,0.1246219,337,01/02/2016,01/02/2016,111438,2016,2,1,oranges
201602,310113,3.390203,3.9,3.5,2.8,0.7395269,337,01/02/2016,01/02/2016,111438,2016,2,1,apple cider
201602,212717,1.899455,2.08,1.9,1.76,0.3142791,337,01/02/2016,01/02/2016,111438,2016,2,1,apples
201603,212917,1.337114,1.45,1.26,1.1,0.3796059,338,01/03/2016,01/03/2016,114522,2016,3,1,Ketchup
201603,310113,3.399751,3.9,3.5,2.85,0.7250665,338,01/03/2016,01/03/2016,114522,2016,3,1,apple cider
201603,212709,0.3870566,0.49,0.37,0.3,0.1270216,338,01/03/2016,01/03/2016,114522,2016,3,1,oranges
201603,212717,1.871765,2.045,1.9,1.745,0.3205642,338,01/03/2016,01/03/2016,114522,2016,3,1,apples
201603,212515,2.446973,2.5,2,1.99,1.003196,338,01/03/2016,01/03/2016,114522,2016,3,1,Tomatoes
201603,212016,2.094932,2.59,2.48,1.65,0.6861178,338,01/03/2016,01/03/2016,114522,2016,3,1,orange juice
201604,212917,1.413243,1.45,1.45,1.19,0.3402353,339,01/04/2016,01/04/2016,116360,2016,4,2,Ketchup
201604,212016,2.067619,2.59,2.48,1.5,0.6896279,339,01/04/2016,01/04/2016,116360,2016,4,2,orange juice
201604,212515,2.463933,2.5,2,1.99,1.060603,339,01/04/2016,01/04/2016,116360,2016,4,2,Tomatoes
201604,212709,0.3939544,0.49,0.39,0.3,0.1220357,339,01/04/2016,01/04/2016,116360,2016,4,2,oranges
201604,310113,3.406069,3.9,3.5,2.85,0.7266502,339,01/04/2016,01/04/2016,116360,2016,4,2,apple cider
201604,212717,1.85067,2,1.85,1.74,0.2920823,339,01/04/2016,01/04/2016,116360,2016,4,2,apples
201605,212709,0.3976046,0.49,0.39,0.3,0.1260648,340,01/05/2016,01/05/2016,116741,2016,5,2,oranges
201605,212717,1.900369,2,1.96,1.78,0.2866115,340,01/05/2016,01/05/2016,116741,2016,5,2,apples
201605,310113,3.417797,3.9,3.5,2.85,0.7289343,340,01/05/2016,01/05/2016,116741,2016,5,2,apple cider
201605,212016,2.143767,2.59,2.48,2,0.6815389,340,01/05/2016,01/05/2016,116741,2016,5,2,orange juice
201605,212917,1.397059,1.45,1.45,1.11,0.3472943,340,01/05/2016,01/05/2016,116741,2016,5,2,Ketchup
201605,212515,2.429363,2.5,2,1.99,1.024787,340,01/05/2016,01/05/2016,116741,2016,5,2,Tomatoes
201606,212016,2.081034,2.59,2.4,1.65,0.6804448,341,01/06/2016,01/06/2016,114788,2016,6,2,orange juice
201606,310113,3.428099,3.9,3.55,2.85,0.7286106,341,01/06/2016,01/06/2016,114788,2016,6,2,apple cider
201606,212917,1.388368,1.45,1.45,1.11,0.4138233,341,01/06/2016,01/06/2016,114788,2016,6,2,Ketchup
201606,212709,0.3886905,0.49,0.35,0.3,0.1211181,341,01/06/2016,01/06/2016,114788,2016,6,2,oranges
201606,212717,1.922029,2,2,1.79,0.3281601,341,01/06/2016,01/06/2016,114788,2016,6,2,apples
201606,212515,2.255219,2.48,2,1.92,0.9037939,341,01/06/2016,01/06/2016,114788,2016,6,2,Tomatoes
201607,212917,1.254031,1.45,1.44,1,0.359335,342,01/07/2016,01/07/2016,115033,2016,7,3,Ketchup
201607,310113,3.438635,3.9,3.55,2.85,0.7274356,342,01/07/2016,01/07/2016,115033,2016,7,3,apple cider
201607,212709,0.38732,0.49,0.35,0.3,0.1212271,342,01/07/2016,01/07/2016,115033,2016,7,3,oranges
201607,212515,2.223834,2.48,1.99,1.76,0.8946103,342,01/07/2016,01/07/2016,115033,2016,7,3,Tomatoes
201607,212717,1.944975,2,2,1.89,0.3086724,342,01/07/2016,01/07/2016,115033,2016,7,3,apples
201607,212016,2.06483,2.59,2.48,1.5,0.6992249,342,01/07/2016,01/07/2016,115033,2016,7,3,orange juice
201608,212917,1.341636,1.5,1.45,1,0.4351949,343,01/08/2016,01/08/2016,113719,2016,8,3,Ketchup
201608,212717,2.006477,2.09,2,1.9,0.2852831,343,01/08/2016,01/08/2016,113719,2016,8,3,apples
201608,212515,2.25988,2.48,1.99,1.91,0.9433374,343,01/08/2016,01/08/2016,113719,2016,8,3,Tomatoes
201608,212709,0.3897541,0.49,0.35,0.3,0.1139776,343,01/08/2016,01/08/2016,113719,2016,8,3,oranges
201608,310113,3.433276,3.95,3.55,2.85,0.7368919,343,01/08/2016,01/08/2016,113719,2016,8,3,apple cider
201608,212016,2.005903,2.59,2,1.5,0.683182,343,01/08/2016,01/08/2016,113719,2016,8,3,orange juice
201609,212016,2.078027,2.59,2.48,1.5,0.6912066,344,01/09/2016,01/09/2016,114318,2016,9,3,orange juice
201609,212717,1.974726,2.09,2,1.89,0.3083278,344,01/09/2016,01/09/2016,114318,2016,9,3,apples
201609,212709,0.3820968,0.49,0.35,0.3,0.1132571,344,01/09/2016,01/09/2016,114318,2016,9,3,oranges
201609,212515,2.276191,2.38,1.99,1.98,0.8898631,344,01/09/2016,01/09/2016,114318,2016,9,3,Tomatoes
201609,212917,1.396716,1.75,1.45,1,0.4292647,344,01/09/2016,01/09/2016,114318,2016,9,3,Ketchup
201609,310113,3.445479,3.95,3.6,2.89,0.7427294,344,01/09/2016,01/09/2016,114318,2016,9,3,apple cider
201610,212917,1.385049,1.5,1.45,1,0.409531,345,01/10/2016,01/10/2016,114629,2016,10,4,Ketchup
201610,212515,2.315038,2.48,2,1.98,0.8956361,345,01/10/2016,01/10/2016,114629,2016,10,4,Tomatoes
201610,212717,1.958614,2.09,2,1.89,0.2815947,345,01/10/2016,01/10/2016,114629,2016,10,4,apples
201610,310113,3.441741,3.9,3.6,2.89,0.7368183,345,01/10/2016,01/10/2016,114629,2016,10,4,apple cider
201610,212709,0.3886555,0.49,0.38,0.3,0.1234451,345,01/10/2016,01/10/2016,114629,2016,10,4,oranges
201610,212016,2.081745,2.59,2.48,1.69,0.6889325,345,01/10/2016,01/10/2016,114629,2016,10,4,orange juice
201611,212917,1.409073,1.75,1.45,1,0.448262,346,01/11/2016,01/11/2016,114503,2016,11,4,Ketchup
201611,212717,1.929512,2.09,2,1.79,0.2968903,346,01/11/2016,01/11/2016,114503,2016,11,4,apples
201611,212016,1.931781,2.48,2,1.45,0.6539416,346,01/11/2016,01/11/2016,114503,2016,11,4,orange juice
201611,212515,2.299137,2.48,2,1.96,0.8506038,346,01/11/2016,01/11/2016,114503,2016,11,4,Tomatoes
201611,310113,3.455928,4,3.6,2.89,0.7495872,346,01/11/2016,01/11/2016,114503,2016,11,4,apple cider
201611,212709,0.3902066,0.49,0.39,0.3,0.126902,346,01/11/2016,01/11/2016,114503,2016,11,4,oranges
201612,310113,3.456964,4,3.6,2.87,0.7577242,347,01/12/2016,01/12/2016,115774,2016,12,4,apple cider
201612,212717,1.93014,2.09,2,1.74,0.3143463,347,01/12/2016,01/12/2016,115774,2016,12,4,apples
201612,212917,1.343727,1.75,1.45,1,0.5233608,347,01/12/2016,01/12/2016,115774,2016,12,4,Ketchup
201612,212016,2.114041,2.49,2.48,1.85,0.713205,347,01/12/2016,01/12/2016,115774,2016,12,4,orange juice
201612,212709,0.3934127,0.5,0.39,0.3,0.1276615,347,01/12/2016,01/12/2016,115774,2016,12,4,oranges
201612,212515,2.315813,2.48,2,1.99,0.865379,347,01/12/2016,01/12/2016,115774,2016,12,4,Tomatoes
201701,310113,3.451531,4,3.6,2.85,0.7649775,348,01/01/2017,01/01/2017,115625,2017,1,1,apple cider
201701,212717,1.862589,2.09,1.95,1.65,0.3636464,348,01/01/2017,01/01/2017,115625,2017,1,1,apples
201701,212515,2.43428,2.64,2,1.99,0.9254534,348,01/01/2017,01/01/2017,115625,2017,1,1,Tomatoes
201701,212016,2.043586,2.49,2.4,1.69,0.7290954,348,01/01/2017,01/01/2017,115625,2017,1,1,orange juice
201701,212917,1.359598,1.5,1.45,1.07,0.4213744,348,01/01/2017,01/01/2017,115625,2017,1,1,Ketchup
201701,212709,0.389465,0.49,0.39,0.3,0.1220356,348,01/01/2017,01/01/2017,115625,2017,1,1,oranges
201702,212515,2.601292,2.935,2.275,2.19,0.9309348,349,01/02/2017,01/02/2017,114063,2017,2,1,Tomatoes
201702,212917,1.378721,1.75,1.45,1,0.4368079,349,01/02/2017,01/02/2017,114063,2017,2,1,Ketchup
201702,212016,2.074714,2.5,2.48,1.425,0.7517294,349,01/02/2017,01/02/2017,114063,2017,2,1,orange juice
201702,212717,1.894901,2.09,1.945,1.69,0.310144,349,01/02/2017,01/02/2017,114063,2017,2,1,apples
201702,310114,3.248194,3.95,3.45,2.29,1.028014,349,01/02/2017,01/02/2017,114063,2017,2,1,apple cider
201702,212709,0.3965714,0.46,0.39,0.3,0.1220776,349,01/02/2017,01/02/2017,114063,2017,2,1,oranges
201703,212515,2.552381,2.88,2.2,2,0.950105,350,01/03/2017,01/03/2017,115516,2017,3,1,Tomatoes
201703,212016,1.971667,2.5,2,1.45,0.7303739,350,01/03/2017,01/03/2017,115516,2017,3,1,orange juice
201703,212717,1.903839,2,1.96,1.8,0.2790476,350,01/03/2017,01/03/2017,115516,2017,3,1,apples
201703,212917,1.369231,1.75,1.45,1,0.4389221,350,01/03/2017,01/03/2017,115516,2017,3,1,Ketchup
201703,212709,0.4010236,0.5,0.39,0.3,0.1208686,350,01/03/2017,01/03/2017,115516,2017,3,1,oranges
201703,310114,3.552123,4.1,3.65,2.99,0.8123211,350,01/03/2017,01/03/2017,115516,2017,3,1,apple cider
201704,212016,1.842657,2.48,2,1.29,0.6512436,351,01/04/2017,01/04/2017,116889,2017,4,2,orange juice
201704,212917,1.358249,1.5,1.45,1,0.4416076,351,01/04/2017,01/04/2017,116889,2017,4,2,Ketchup
201704,212709,0.413083,0.5,0.4,0.3,0.1235743,351,01/04/2017,01/04/2017,116889,2017,4,2,oranges
201704,212717,1.903869,2,1.88,1.75,0.290243,351,01/04/2017,01/04/2017,116889,2017,4,2,apples
201704,212515,2.649661,2.99,2.2,2,1.083241,351,01/04/2017,01/04/2017,116889,2017,4,2,Tomatoes
201704,310114,3.58187,4.2,3.7,2.99,0.8211915,351,01/04/2017,01/04/2017,116889,2017,4,2,apple cider
201705,212917,1.335969,1.75,1.45,1,0.4996867,352,01/05/2017,01/05/2017,117233,2017,5,2,Ketchup
201705,310114,3.600052,4.15,3.7,3,0.8123732,352,01/05/2017,01/05/2017,117233,2017,5,2,apple cider
201705,212717,1.897835,2.09,1.96,1.74,0.3413224,352,01/05/2017,01/05/2017,117233,2017,5,2,apples
201705,212515,2.49128,2.5,2.2,1.98,1.085287,352,01/05/2017,01/05/2017,117233,2017,5,2,Tomatoes
201705,212016,2.095572,2.5,2.48,1.525,0.727242,352,01/05/2017,01/05/2017,117233,2017,5,2,orange juice
201705,212709,0.40316,0.5,0.395,0.3,0.1263101,352,01/05/2017,01/05/2017,117233,2017,5,2,oranges
201706,212917,1.324286,1.5,1.45,0.99,0.4998137,353,01/06/2017,01/06/2017,117390,2017,6,2,Ketchup
201706,212717,1.967833,2.18,2,1.8,0.3262368,353,01/06/2017,01/06/2017,117390,2017,6,2,apples
201706,212016,2.111714,2.5,2.48,1.69,0.7239857,353,01/06/2017,01/06/2017,117390,2017,6,2,orange juice
201706,310114,3.620282,4.15,3.7,3.09,0.8175181,353,01/06/2017,01/06/2017,117390,2017,6,2,apple cider
201706,212515,2.422329,2.79,2.2,1.95,1.030446,353,01/06/2017,01/06/2017,117390,2017,6,2,Tomatoes
201706,212709,0.4068992,0.5,0.395,0.3,0.1252751,353,01/06/2017,01/06/2017,117390,2017,6,2,oranges
201707,212515,2.460827,2.55,2.2,1.94,1.143502,354,01/07/2017,01/07/2017,117692,2017,7,3,Tomatoes
201707,212016,2.004653,2.5,2,1.62,0.7161239,354,01/07/2017,01/07/2017,117692,2017,7,3,orange juice
201707,310114,3.608939,4.175,3.7,3,0.8154212,354,01/07/2017,01/07/2017,117692,2017,7,3,apple cider
201707,212709,0.4214706,0.5,0.45,0.3,0.1264708,354,01/07/2017,01/07/2017,117692,2017,7,3,oranges
201707,212717,2.011568,2.18,2,1.89,0.3662786,354,01/07/2017,01/07/2017,117692,2017,7,3,apples
201707,212917,1.377476,1.75,1.45,1,0.4925034,354,01/07/2017,01/07/2017,117692,2017,7,3,Ketchup
201708,310114,3.614721,4.15,3.7,3.05,0.8099616,355,01/08/2017,01/08/2017,117018,2017,8,3,apple cider
201708,212016,1.972168,2.5,2,1.5,0.7244591,355,01/08/2017,01/08/2017,117018,2017,8,3,orange juice
201708,212917,1.384299,1.75,1.45,1.2,0.4578905,355,01/08/2017,01/08/2017,117018,2017,8,3,Ketchup
201708,212709,0.4190295,0.5,0.43,0.32,0.123324,355,01/08/2017,01/08/2017,117018,2017,8,3,oranges
201708,212717,1.991413,2.19,2,1.69,0.3948689,355,01/08/2017,01/08/2017,117018,2017,8,3,apples
201708,212515,2.466336,2.75,2.2,1.96,1.077894,355,01/08/2017,01/08/2017,117018,2017,8,3,Tomatoes
201709,212709,0.4070703,0.5,0.39,0.3,0.1284188,356,01/09/2017,01/09/2017,117013,2017,9,3,oranges
201709,212917,1.339576,1.75,1.45,0.99,0.5052042,356,01/09/2017,01/09/2017,117013,2017,9,3,Ketchup
201709,212515,2.484167,2.725,2.2,1.955,1.086,356,01/09/2017,01/09/2017,117013,2017,9,3,Tomatoes
201709,212717,1.976379,2.18,2,1.74,0.3458408,356,01/09/2017,01/09/2017,117013,2017,9,3,apples
201709,212016,2.019241,2.5,2.48,1.5,0.7275349,356,01/09/2017,01/09/2017,117013,2017,9,3,orange juice
201709,310114,3.606256,4.15,3.7,3,0.812944,356,01/09/2017,01/09/2017,117013,2017,9,3,apple cider
201710,310114,3.613333,4.15,3.725,3.05,0.8127539,357,01/10/2017,01/10/2017,116488,2017,10,4,apple cider
201710,212717,1.989218,2.2,2,1.9,0.3702527,357,01/10/2017,01/10/2017,116488,2017,10,4,apples
201710,212917,1.36707,1.75,1.45,1,0.5084476,357,01/10/2017,01/10/2017,116488,2017,10,4,Ketchup
201710,212709,0.404246,0.5,0.39,0.3,0.1269149,357,01/10/2017,01/10/2017,116488,2017,10,4,oranges
201710,212515,2.608561,2.98,2.3,2,1.087105,357,01/10/2017,01/10/2017,116488,2017,10,4,Tomatoes
201710,212016,1.867651,2.48,2,1.5,0.6848667,357,01/10/2017,01/10/2017,116488,2017,10,4,orange juice
201711,310114,3.6146,4.15,3.725,3,0.8182176,358,01/11/2017,01/11/2017,116285,2017,11,4,apple cider
201711,212515,2.566032,2.98,2.3,2,1.051913,358,01/11/2017,01/11/2017,116285,2017,11,4,Tomatoes
201711,212917,1.293658,1.6,1.45,0.99,0.5116752,358,01/11/2017,01/11/2017,116285,2017,11,4,Ketchup
201711,212709,0.399451,0.49,0.38,0.3,0.1335954,358,01/11/2017,01/11/2017,116285,2017,11,4,oranges
201711,212016,1.879452,2.48,2,1.5,0.67599,358,01/11/2017,01/11/2017,116285,2017,11,4,orange juice
201711,212717,2.009607,2.2,2,1.95,0.3874447,358,01/11/2017,01/11/2017,116285,2017,11,4,apples
201712,212016,2.036711,2.5,2.48,1.5,0.6599984,359,01/12/2017,01/12/2017,117146,2017,12,4,orange juice
201712,212709,0.4060853,0.49,0.4,0.3,0.1308212,359,01/12/2017,01/12/2017,117146,2017,12,4,oranges
201712,212917,1.394066,1.75,1.45,1,0.5182905,359,01/12/2017,01/12/2017,117146,2017,12,4,Ketchup
201712,212717,2.014516,2.2,2,1.96,0.3502015,359,01/12/2017,01/12/2017,117146,2017,12,4,apples
201712,310114,3.605792,4.2,3.7,2.995,0.8344464,359,01/12/2017,01/12/2017,117146,2017,12,4,apple cider
201712,212515,2.624692,2.985,2.31,2,1.061828,359,01/12/2017,01/12/2017,117146,2017,12,4,Tomatoes
201801,212717,2.034451,2.2,2,1.98,0.3259842,360,01/01/2018,01/01/2018,116458,2018,1,1,apples
201801,212515,2.636705,3,2.31,2.09,1.061496,360,01/01/2018,01/01/2018,116458,2018,1,1,Tomatoes
201801,212917,1.337958,1.5,1.45,0.995,0.4969383,360,01/01/2018,01/01/2018,116458,2018,1,1,Ketchup
201801,212709,0.4082283,0.49,0.4,0.32,0.129994,360,01/01/2018,01/01/2018,116458,2018,1,1,oranges
201801,212016,1.977206,2.49,2.3,1.29,0.7551274,360,01/01/2018,01/01/2018,116458,2018,1,1,orange juice
201801,310114,3.616106,4.2,3.75,3,0.8368405,360,01/01/2018,01/01/2018,116458,2018,1,1,apple cider
201802,212016,1.964091,2.49,2.3,1.27,0.7001951,361,01/02/2018,01/02/2018,122581,2018,2,1,orange juice
201802,212717,2.052813,2.2,2,1.96,0.3126087,361,01/02/2018,01/02/2018,122581,2018,2,1,apples
201802,212515,2.480797,2.65,2.2,1.91,1.032824,361,01/02/2018,01/02/2018,122581,2018,2,1,Tomatoes
201802,310114,3.599767,4.2,3.7,2.99,0.8419384,361,01/02/2018,01/02/2018,122581,2018,2,1,apple cider
201802,212917,1.318701,1.5,1.45,1,0.4604563,361,01/02/2018,01/02/2018,122581,2018,2,1,Ketchup
201802,212709,0.3989328,0.46,0.4,0.3,0.1262186,361,01/02/2018,01/02/2018,122581,2018,2,1,oranges
201803,212717,2.047101,2.2,2,1.96,0.30742,362,01/03/2018,01/03/2018,125211,2018,3,1,apples
